.
leodicaprio,ibra,ProfiloVirale,musk,arianagrande,obama,pacino,djokovic,williams,ScopriCarte,cruise,ronaldo,

bot19,0,smith,james,robbie,

bot20,0,curry,messi,deniro,

bot21,0,dualipa,ProdottoDifettoso,ferragni,

